Student_ID,First_Name,Last_Name,Gender,Date_of_Birth,Admission_Date,Class_Section,Class_Level,Religion,Tribe,State_of_Origin,Parent_Name,Parent_Occupation,Parent_Income,Academic_Performance,Attendance_Rate,Special_Needs
10680,Nsikak,Itauma,Male,1999-09-11,2018-01-20,C,SS2,Christianity,Ibibio,Akwa Ibom,Grace Itauma,Health promotion specialist,254825,49,55.01901602,No
50405,Idongesit,Itokwunyene,Female,1999-04-09,2016-01-13,D,SS3,Christianity,Ibibio,Akwa Ibom,Grace Itokwunyene,Press photographer,254098,80,48.62493114,Yes
68292,Ita,Itokpe,Male,1997-11-02,2019-07-11,D,SS3,Christianity,Ibibio,Cross River,Joseph Itokpe,Surveyor hydrographic,82823,89,70.18802972,Yes
57175,Akpan,Etim,Male,1996-09-28,2016-04-11,C,SS3,Christianity,Ibibio,Cross River,Paul Etim,Pharmacist hospital,78914,50,12.35207831,No
45358,Aniekan,Anyaene,Female,2011-09-20,2016-02-18,D,SS2,Christianity,Ibibio,Akwa Ibom,Grace Anyaene,Broadcast engineer,111228,100,80.63130274,Yes
23399,Udeme,Itokop,Female,2007-10-06,2016-03-22,C,SS1,Christianity,Ibibio,Cross River,John Itokop,Bookseller,487104,66,45.39667432,No
27367,Akpan,Akpan,Female,2009-07-28,2017-04-21,C,SS3,Christianity,Ibibio,Akwa Ibom,Paul Akpan,Chartered loss adjuster,450164,89,58.45599155,No
21442,Okon,Adiaha,Female,2010-08-21,2019-03-09,C,SS1,Traditional,Ibibio,Cross River,Fatimah Adiaha,General practice doctor,252997,46,36.64315902,No
34561,Effiong,Etefia,Male,2009-09-21,2020-05-31,C,SS3,Christianity,Ibibio,Cross River,John Etefia,Materials engineer,314188,11,52.33500245,No
66489,Abasi,Itokudo,Male,1985-05-21,2018-09-13,B,SS3,Traditional,Ibibio,Cross River,Abdullahi Itokudo,Public relations officer,155936,80,67.50239328,Yes
68830,Onyong,Bassey,Male,2001-05-18,2018-11-07,C,SS1,Traditional,Ibibio,Akwa Ibom,Amina Bassey,Oncologist,89351,100,65.43200042,Yes
83005,Akpan,Etuk,Female,1990-09-07,2017-06-13,D,SS3,Traditional,Ibibio,Cross River,Fatimah Etuk,Runner broadcasting/film/video,92579,42,77.68456809,Yes
82710,Edidiong,Bassey,Female,1983-02-11,2020-11-12,D,SS1,Christianity,Ibibio,Cross River,John Bassey,Financial planner,400389,26,78.30252937,No
77166,Aniekan,Eyo,Male,1996-01-30,2019-08-29,A,SS1,Christianity,Ibibio,Cross River,Joseph Eyo,Copywriter advertising,151362,89,80.85950009,No
63483,Isong,Bassey,Male,2006-06-14,2018-01-21,C,SS1,Traditional,Ibibio,Cross River,Abdullahi Bassey,Community arts worker,476934,59,16.94475641,Yes
23538,Inemesit,Itokwa,Female,2010-10-31,2020-09-22,C,SS2,Christianity,Ibibio,Akwa Ibom,Grace Itokwa,Aeronautical engineer,370806,65,18.65633564,Yes
13442,Ete,Itokudo,Male,2009-07-14,2019-04-30,A,SS3,Christianity,Ibibio,Akwa Ibom,John Itokudo,Designer television/film set,225553,34,87.43997172,Yes
21746,Ete,Ekpo,Female,1999-05-27,2017-08-21,A,SS3,Christianity,Ibibio,Akwa Ibom,Grace Ekpo,Chartered legal executive (England and Wales),481782,81,70.64297352,Yes
56388,Uduak,Itokwunye,Male,1987-02-15,2019-05-06,D,SS3,Christianity,Ibibio,Cross River,Mary Itokwunye,Teacher English as a foreign language,481659,91,55.00837592,Yes
82642,Akpan,Anya,Female,2002-04-20,2016-06-09,D,SS3,Christianity,Ibibio,Cross River,Joseph Anya,Embryologist clinical,497977,25,19.13554985,Yes
22198,Iniobong,Ekpo,Female,2001-03-19,2020-11-30,B,SS2,Traditional,Ibibio,Akwa Ibom,Amina Ekpo,Engineer chemical,63361,52,90.7243491,No
88240,Itiam,Etefia,Male,1995-03-19,2019-08-26,A,SS2,Christianity,Ibibio,Cross River,Grace Etefia,Product designer,75121,56,56.37421481,No
88386,Inemesit,Anyaene,Male,1994-05-06,2017-02-04,A,SS3,Traditional,Ibibio,Cross River,Umar Anyaene,Sports coach,84719,83,27.70607824,Yes
52523,Ekaette,Itokwuo,Male,2006-03-14,2019-04-27,C,SS3,Christianity,Ibibio,Cross River,Joseph Itokwuo,Midwife,246708,86,51.57141744,Yes
60493,Joseph,Itokwa,Male,1993-04-21,2017-06-23,B,SS1,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwa,Surveyor hydrographic,326725,28,12.63042377,Yes
11617,Inemesit,Inyang,Male,1996-08-18,2019-06-06,C,SS2,Christianity,Ibibio,Akwa Ibom,Mary Inyang,General practice doctor,79352,22,12.0809285,Yes
48253,Nse,Anyaene,Female,1984-11-16,2018-09-15,D,SS3,Traditional,Ibibio,Akwa Ibom,Fatimah Anyaene,Purchasing manager,370899,78,82.57627516,No
64238,Mfon,Itokwun,Male,2004-07-06,2020-05-26,D,SS2,Traditional,Ibibio,Akwa Ibom,Umar Itokwun,Broadcast engineer,389888,96,52.65854226,Yes
60829,John,Itokwu,Female,2005-01-06,2017-05-07,D,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwu,Electrical engineer,196405,42,44.15856283,No
21101,Onyong,Essien,Male,1986-01-31,2019-09-20,B,SS3,Christianity,Ibibio,Akwa Ibom,Grace Essien,Television floor manager,91997,55,52.43773179,Yes
83339,Paul,Ekanem,Female,1995-06-07,2017-12-18,A,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Ekanem,Patent attorney,203634,31,24.94415536,Yes
41816,Effiong,Adiaha,Female,2001-03-11,2016-11-05,C,SS1,Traditional,Ibibio,Akwa Ibom,Umar Adiaha,Commercial art gallery manager,380229,36,84.70878862,Yes
84967,Aniekan,Itokwunyere,Female,1994-07-28,2017-01-27,A,SS2,Christianity,Ibibio,Cross River,Mary Itokwunyere,Surveyor minerals,367998,25,10.36602359,Yes
78302,John,Nsikan,Female,1985-09-26,2020-04-15,C,SS3,Traditional,Ibibio,Akwa Ibom,Fatimah Nsikan,Archaeologist,88358,59,18.58769316,No
32227,Ekanem,Itokwo,Female,2011-08-15,2017-01-02,A,SS3,Christianity,Ibibio,Cross River,Joseph Itokwo,Exhibition designer,499753,65,58.26749224,Yes
99825,Akpan,Anya,Male,1998-08-22,2020-11-27,C,SS2,Traditional,Ibibio,Akwa Ibom,Umar Anya,Engineer electrical,436783,62,48.1251059,Yes
59903,Ukama,Itokudo,Female,2008-11-15,2019-05-02,D,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokudo,Data processing manager,218502,42,53.37762025,Yes
32216,Uduak,Itokwunyere,Male,2009-01-29,2018-03-19,B,SS1,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwunyere,Hydrologist,78481,23,59.85013993,No
28198,Uduak,Bassey,Female,1992-11-12,2020-09-13,D,SS1,Traditional,Ibibio,Cross River,Umar Bassey,Contracting civil engineer,287574,22,74.04206531,Yes
45247,Emem,Itokudo,Female,2005-01-15,2017-05-09,D,SS3,Christianity,Ibibio,Cross River,Joseph Itokudo,Nurse adult,263799,47,60.03387526,No
49469,Essien,Effiong,Female,1989-11-29,2018-09-28,A,SS1,Christianity,Ibibio,Cross River,Joseph Effiong,Administrator arts,455617,74,22.59441662,No
45180,Inemesit,Itokpe,Male,1989-01-03,2017-09-25,C,SS1,Traditional,Ibibio,Cross River,Umar Itokpe,Meteorologist,142898,21,75.87239418,No
74634,Mfon,Essien,Female,2001-11-12,2016-10-16,D,SS3,Traditional,Ibibio,Akwa Ibom,Amina Essien,Best boy,380058,4,61.64567522,No
29127,Ubong,Akpan,Male,1984-05-03,2016-10-16,D,SS2,Christianity,Ibibio,Akwa Ibom,Grace Akpan,Sales professional IT,323577,55,20.60421669,Yes
18292,Aniekan,Itokwunyere,Female,1996-01-27,2016-03-20,A,SS1,Christianity,Ibibio,Cross River,John Itokwunyere,Administrator charities/voluntary organisations,152707,12,98.12909559,Yes
31916,Ekaette,Itok,Female,2005-06-25,2019-09-21,D,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Itok,Clinical scientist histocompatibility and immunogenetics,355378,53,98.11411623,Yes
66973,Itiam,Itok,Female,1989-07-01,2016-02-05,C,SS2,Traditional,Ibibio,Cross River,Amina Itok,Scientist water quality,282424,46,45.8408703,No
46170,Edidiong,Etok,Female,1993-03-03,2017-04-20,B,SS1,Christianity,Ibibio,Cross River,Mary Etok,Geographical information systems officer,386631,71,27.68133814,Yes
65194,Emem,Itokudo,Male,2006-09-05,2016-03-27,B,SS3,Christianity,Ibibio,Akwa Ibom,Paul Itokudo,Textile designer,265553,12,79.13923626,Yes
49289,Itoro,Essien,Female,1996-04-10,2020-08-16,A,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Essien,Set designer,378716,20,80.46975039,Yes
73469,Nsikak,Itokpe,Male,1986-08-19,2016-09-01,B,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Itokpe,Acupuncturist,125312,79,49.78194099,No
20082,Paul,Akpan,Male,2004-06-16,2020-11-11,D,SS2,Traditional,Ibibio,Cross River,Fatimah Akpan,Immunologist,76371,19,26.55491813,Yes
57333,Onyong,Itokwunyene,Male,2006-06-09,2019-04-03,A,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwunyene,Copywriter advertising,432717,5,67.81998497,No
42990,Ama,Nsikan,Male,1995-03-23,2016-03-19,C,SS2,Traditional,Ibibio,Cross River,Umar Nsikan,IT consultant,243127,85,85.4495761,Yes
42321,Ekanem,Akpan,Female,1999-07-22,2017-02-09,D,SS2,Traditional,Ibibio,Cross River,Umar Akpan,Financial planner,165611,49,77.37987296,No
91924,Ita,Itok,Female,1985-11-20,2019-11-10,B,SS1,Christianity,Ibibio,Cross River,John Itok,Quantity surveyor,384235,75,99.23455376,No
74985,Effiong,Itokwun,Male,2004-07-13,2019-01-17,D,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itokwun,Engineer production,196695,94,66.95511866,Yes
87831,Ita,Itokwo,Male,1997-11-26,2017-08-02,A,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itokwo,Energy engineer,191621,22,44.97403738,No
90828,Isong,Inyang,Female,2008-01-08,2018-01-14,D,SS1,Christianity,Ibibio,Cross River,Joseph Inyang,Public relations officer,58817,21,73.22781456,Yes
35630,Inemesit,Edet,Female,1989-06-12,2017-11-19,B,SS2,Christianity,Ibibio,Cross River,Mary Edet,Purchasing manager,309663,77,41.00254072,No
70012,Onyong,Etok,Female,1987-10-06,2018-07-11,B,SS2,Traditional,Ibibio,Cross River,Umar Etok,Quality manager,281027,38,46.49135387,No
24021,Joseph,Itokwuo,Male,1984-03-19,2017-08-25,B,SS3,Traditional,Ibibio,Cross River,Fatimah Itokwuo,Engineer site,282099,16,92.54449817,Yes
27758,Edidiong,Eyo,Female,1989-07-27,2020-07-21,B,SS3,Christianity,Ibibio,Cross River,Grace Eyo,Child psychotherapist,363962,11,27.21294264,No
49932,Ime,Edet,Female,1983-11-12,2018-01-31,A,SS2,Christianity,Ibibio,Akwa Ibom,Paul Edet,Drilling engineer,197587,43,19.79962864,No
10887,Ubong,Adiaha,Male,2007-06-28,2019-03-20,A,SS1,Christianity,Ibibio,Cross River,John Adiaha,Network engineer,254859,100,22.48251645,Yes
61864,Udeme,Etuk,Female,2003-03-05,2018-03-20,D,SS1,Christianity,Ibibio,Cross River,Mary Etuk,Surgeon,135098,54,93.76729565,Yes
53544,Udeme,Nsikan,Male,1991-02-11,2016-06-09,A,SS3,Christianity,Ibibio,Akwa Ibom,John Nsikan,Special educational needs teacher,80504,29,87.45171214,No
91289,Ete,Anyaene,Male,1999-08-24,2018-05-04,B,SS3,Christianity,Ibibio,Akwa Ibom,Joseph Anyaene,Building services engineer,424506,7,62.97680554,No
59792,Ete,Etefia,Male,1996-03-24,2016-09-14,C,SS3,Christianity,Ibibio,Akwa Ibom,Paul Etefia,Dancer,285418,21,90.93504568,No
53193,Uduak,Itokwu,Female,1985-02-21,2017-03-22,D,SS2,Traditional,Ibibio,Cross River,Umar Itokwu,Conference centre manager,123259,77,11.02133438,Yes
67700,Akpan,Itokpe,Male,2009-12-21,2016-03-12,C,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokpe,Sales professional IT,430644,42,45.58704483,Yes
53874,Onyong,Itokpe,Male,2001-05-23,2020-12-04,B,SS2,Traditional,Ibibio,Cross River,Amina Itokpe,Dance movement psychotherapist,261403,42,61.53916943,Yes
66441,Aniekan,Etim,Male,2004-11-21,2016-11-17,C,SS2,Christianity,Ibibio,Cross River,Joseph Etim,Broadcast journalist,450014,98,55.50643985,No
95332,Joseph,Ekpo,Male,1993-06-21,2016-12-10,D,SS1,Traditional,Ibibio,Akwa Ibom,Fatimah Ekpo,Purchasing manager,265821,87,69.84493999,Yes
87908,Ekong,Itokwu,Male,2000-01-01,2019-11-27,A,SS2,Traditional,Ibibio,Cross River,Fatimah Itokwu,Scientific laboratory technician,402003,91,99.41282667,Yes
27842,Abasi,Akpan,Male,2001-03-02,2017-01-16,B,SS1,Traditional,Ibibio,Akwa Ibom,Amina Akpan,Buyer industrial,118172,76,19.88535655,Yes
49378,Ekong,Itokop,Female,2011-05-21,2016-11-28,D,SS2,Christianity,Ibibio,Cross River,Mary Itokop,Systems developer,362639,53,67.78280159,No
89064,Kayode,Itauma,Male,2010-08-15,2017-03-16,A,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itauma,Development worker international aid,121928,31,73.22642894,No
36326,Ubong,Eyo,Female,1998-04-15,2018-05-27,C,SS3,Traditional,Ibibio,Cross River,Umar Eyo,Fine artist,230643,57,44.49409354,Yes
72784,Emem,Edet,Male,1983-07-24,2018-03-24,B,SS3,Traditional,Ibibio,Cross River,Amina Edet,Patent attorney,60203,33,36.29184731,Yes
33283,Effiong,Ekpo,Male,1984-04-05,2017-07-15,A,SS3,Christianity,Ibibio,Akwa Ibom,Mary Ekpo,Medical illustrator,341223,61,51.41481264,No
62198,Udeme,Etok,Female,1994-07-18,2016-10-15,C,SS1,Traditional,Ibibio,Akwa Ibom,Umar Etok,Equality and diversity officer,468731,87,65.83796938,Yes
51830,Iniobong,Etuk,Female,1984-11-27,2016-08-28,D,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Etuk,Garment/textile technologist,98270,94,50.63480473,Yes
48200,Nsikak,Ekanem,Male,1994-06-29,2020-03-15,D,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Ekanem,Optometrist,441047,21,70.50114373,Yes
92955,Paul,Inyang,Male,2009-10-21,2019-01-27,D,SS1,Traditional,Ibibio,Akwa Ibom,Amina Inyang,Best boy,307999,84,47.0524522,Yes
74357,Nse,Etuk,Female,2007-07-14,2017-10-08,B,SS3,Traditional,Ibibio,Akwa Ibom,Umar Etuk,Podiatrist,430102,54,90.01061111,Yes
85481,Abasi,Itokwunyene,Female,1984-06-16,2019-04-29,B,SS1,Christianity,Ibibio,Akwa Ibom,Grace Itokwunyene,Archivist,377884,24,30.17767519,No
41775,Uduak,Essien,Female,1996-10-18,2016-11-08,C,SS3,Christianity,Ibibio,Akwa Ibom,Grace Essien,IT sales professional,483065,81,39.57729094,Yes
52714,Onyong,Itokwunyere,Female,1987-01-08,2020-03-05,A,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itokwunyere,Nutritional therapist,298585,94,64.00741115,No
59290,Ime,Itokpe,Female,1990-03-15,2016-03-09,C,SS2,Christianity,Ibibio,Akwa Ibom,Grace Itokpe,Air broker,251574,39,12.95753315,Yes
46739,Ekong,Akpan,Male,2010-06-18,2019-07-09,A,SS3,Traditional,Ibibio,Cross River,Umar Akpan,Engineer automotive,75005,87,96.03393044,Yes
61502,Effiong,Itokwunyene,Female,2005-03-31,2016-08-16,A,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwunyene,Midwife,134395,99,19.66925565,Yes
57843,Uduak,Itokop,Male,2005-09-15,2020-02-20,A,SS3,Traditional,Ibibio,Cross River,Amina Itokop,Nurse adult,346443,25,41.49139144,No
24927,Paul,Anyaidem,Female,2000-10-19,2016-08-25,C,SS1,Traditional,Ibibio,Cross River,Fatimah Anyaidem,Production assistant television,416624,7,79.60216292,Yes
83905,Kayode,Itok,Male,1998-08-06,2017-10-15,B,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Itok,Trading standards officer,365515,57,12.47859053,Yes
36188,Ukama,Inyang,Male,2006-01-26,2019-07-28,A,SS1,Traditional,Ibibio,Cross River,Abdullahi Inyang,Equality and diversity officer,85019,50,46.12168953,Yes
87624,Ime,Inyang,Male,2001-04-04,2019-03-11,C,SS2,Christianity,Ibibio,Cross River,Mary Inyang,Conference centre manager,453236,11,74.65737762,Yes
81516,Effiong,Itokwunyene,Male,1988-01-26,2018-09-01,B,SS3,Christianity,Ibibio,Cross River,Grace Itokwunyene,Quality manager,457759,44,61.09178323,Yes
33583,John,Akpan,Male,2008-03-19,2019-11-01,C,SS2,Christianity,Ibibio,Cross River,Grace Akpan,Volunteer coordinator,188173,86,34.48977914,No
13527,Ubong,Itokpe,Female,2002-09-17,2017-05-15,D,SS2,Christianity,Ibibio,Cross River,Mary Itokpe,Sales executive,61919,35,62.6591062,Yes
70505,Ita,Ekanem,Female,1990-12-05,2017-07-12,A,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Ekanem,Optometrist,258288,81,78.52767481,No
37479,Edidiong,Itauma,Female,1985-06-14,2018-07-17,C,SS2,Christianity,Ibibio,Cross River,John Itauma,Designer industrial/product,324717,67,17.31734393,Yes
67469,Uduak,Itokwu,Female,1984-04-03,2016-02-01,A,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Itokwu,Financial controller,403701,5,30.37792691,No
48185,Ime,Itokwunyene,Female,2008-01-09,2017-07-09,B,SS1,Traditional,Ibibio,Akwa Ibom,Umar Itokwunyene,Tour manager,329726,84,34.49578343,No
19064,Edidiong,Itauma,Female,1987-10-26,2020-10-28,D,SS1,Christianity,Ibibio,Akwa Ibom,Joseph Itauma,Scientist research (life sciences),187782,87,34.47071634,Yes
63627,Ete,Etim,Female,1999-08-20,2016-04-07,D,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Etim,Holiday representative,85210,72,52.86142374,Yes
98208,Ubong,Anyaene,Male,2005-03-31,2016-12-30,C,SS1,Traditional,Ibibio,Cross River,Amina Anyaene,Research scientist (medical),152376,45,69.92951965,No
28242,Ekanem,Itokwunye,Male,1983-08-25,2018-12-01,C,SS1,Christianity,Ibibio,Cross River,Mary Itokwunye,Cabin crew,154039,14,84.99076838,Yes
93012,Ukama,Itokwunyene,Female,1999-01-13,2018-12-13,B,SS1,Christianity,Ibibio,Cross River,Grace Itokwunyene,Police officer,156255,26,69.11123158,Yes
49692,Iniobong,Anyaene,Female,2004-01-15,2020-02-12,B,SS3,Traditional,Ibibio,Cross River,Abdullahi Anyaene,Tourism officer,287956,28,28.46066494,Yes
41722,Iniobong,Ekanem,Male,1984-07-23,2020-08-24,A,SS2,Christianity,Ibibio,Akwa Ibom,John Ekanem,Airline pilot,171694,94,71.70860264,No
43119,Itiam,Inyang,Female,1991-04-04,2016-01-16,D,SS3,Christianity,Ibibio,Cross River,Paul Inyang,Pensions consultant,96759,15,58.01311904,No
96332,Nsikak,Itokwo,Male,2006-11-11,2017-05-07,A,SS3,Traditional,Ibibio,Akwa Ibom,Amina Itokwo,Brewing technologist,119555,30,19.03517816,Yes
30203,Inemesit,Eyo,Female,2005-01-27,2020-06-09,D,SS3,Christianity,Ibibio,Cross River,Grace Eyo,Surveyor planning and development,214731,85,14.10314265,Yes
65460,John,Inyang,Female,1987-06-11,2018-03-01,C,SS3,Christianity,Ibibio,Cross River,Paul Inyang,Chartered accountant,237631,70,60.7016579,No
59412,Emem,Effiong,Male,1983-06-28,2017-01-12,B,SS2,Traditional,Ibibio,Cross River,Abdullahi Effiong,Dancer,424823,99,81.74281927,No
19694,Ekaette,Etefia,Male,1988-11-10,2017-08-22,C,SS3,Traditional,Ibibio,Akwa Ibom,Amina Etefia,Archaeologist,139783,7,33.87719771,No
68860,Itiam,Nsikan,Female,2004-07-11,2016-04-01,B,SS3,Traditional,Ibibio,Akwa Ibom,Fatimah Nsikan,Merchant navy officer,156230,7,75.55333589,No
88372,Isong,Itokwa,Female,1984-09-12,2020-07-23,D,SS1,Traditional,Ibibio,Cross River,Abdullahi Itokwa,Health physicist,230743,36,95.95120688,No
72814,Paul,Anyaidem,Female,1993-06-16,2016-03-12,D,SS2,Traditional,Ibibio,Cross River,Fatimah Anyaidem,Nurse learning disability,260403,75,87.84777022,Yes
86315,Iniobong,Itokwunyere,Male,2010-12-04,2020-05-28,B,SS3,Traditional,Ibibio,Cross River,Abdullahi Itokwunyere,Health visitor,106997,70,54.42614245,Yes
62534,Ubong,Anyaidem,Female,2010-01-02,2020-05-08,C,SS3,Traditional,Ibibio,Cross River,Amina Anyaidem,Psychologist forensic,294943,30,29.48591123,Yes
80040,Okon,Edet,Female,1986-04-24,2017-04-18,B,SS1,Christianity,Ibibio,Akwa Ibom,Paul Edet,Licensed conveyancer,335572,92,16.65220894,Yes
76402,Idongesit,Itokpe,Female,1998-07-10,2017-11-03,A,SS1,Christianity,Ibibio,Cross River,John Itokpe,Immunologist,91497,22,32.59408647,No
64827,Idongesit,Nsikan,Female,2003-10-19,2019-02-07,C,SS1,Traditional,Ibibio,Akwa Ibom,Amina Nsikan,Social worker,293403,10,58.99634934,No
81256,Aniekan,Inyang,Female,1988-10-22,2016-12-22,C,SS1,Christianity,Ibibio,Cross River,Grace Inyang,Trade union research officer,55579,84,19.33565405,No
14818,Paul,Edet,Male,2011-06-04,2017-11-05,A,SS3,Traditional,Ibibio,Akwa Ibom,Umar Edet,Journalist newspaper,157435,12,10.93797317,No
57124,Nsikak,Itokwunyene,Male,2003-02-10,2016-04-01,C,SS3,Christianity,Ibibio,Cross River,Joseph Itokwunyene,Insurance account manager,495406,24,35.46331966,Yes
80373,Okon,Itokwuo,Male,1985-03-05,2018-10-14,D,SS3,Traditional,Ibibio,Cross River,Amina Itokwuo,Psychotherapist dance movement,136126,21,68.90075254,Yes
87833,Effiong,Anya,Female,2010-10-29,2017-03-06,B,SS2,Christianity,Ibibio,Cross River,Grace Anya,Sales promotion account executive,405484,14,63.1283383,No
93647,Akpan,Etok,Female,2010-10-25,2017-11-13,D,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Etok,Ranger/warden,103297,24,69.19249801,Yes
21138,Nsikak,Etim,Female,1986-08-14,2016-09-16,C,SS1,Christianity,Ibibio,Akwa Ibom,Mary Etim,Nature conservation officer,91206,11,79.44931553,No
24335,Kayode,Itauma,Female,1986-11-19,2017-01-28,D,SS3,Traditional,Ibibio,Akwa Ibom,Amina Itauma,Theme park manager,366107,49,14.28045814,No
42536,Essien,Itokop,Female,1999-12-01,2018-04-11,A,SS2,Traditional,Ibibio,Cross River,Amina Itokop,Surveyor minerals,135659,97,38.03954727,No
96193,Ekaette,Itokwu,Male,2003-03-31,2018-04-30,C,SS3,Traditional,Ibibio,Cross River,Amina Itokwu,Trade union research officer,50243,39,90.90626399,No
97122,Idongesit,Essien,Male,2010-03-11,2020-02-05,B,SS2,Christianity,Ibibio,Akwa Ibom,Grace Essien,Tour manager,249140,67,24.53946375,Yes
56531,Nsikak,Itok,Female,2003-12-12,2017-09-11,B,SS2,Traditional,Ibibio,Akwa Ibom,Amina Itok,Teacher secondary school,109045,86,92.06663395,Yes
31802,Joseph,Etuk,Male,1990-07-04,2016-10-12,B,SS1,Christianity,Ibibio,Akwa Ibom,Mary Etuk,Copywriter advertising,164751,16,23.54699185,No
94803,Idongesit,Itokwo,Female,1985-02-23,2018-12-18,A,SS2,Christianity,Ibibio,Cross River,Grace Itokwo,Psychotherapist child,443393,93,60.56391191,No
90304,Idongesit,Itokwun,Female,2010-05-16,2020-09-09,B,SS1,Traditional,Ibibio,Akwa Ibom,Amina Itokwun,Leisure centre manager,271196,49,89.3530192,No
15806,Effiong,Ekpo,Female,1989-11-23,2018-07-03,D,SS3,Traditional,Ibibio,Akwa Ibom,Umar Ekpo,Chemist analytical,174766,70,86.7894215,Yes
83822,Nsikak,Inyang,Male,1997-07-02,2019-12-22,D,SS2,Traditional,Ibibio,Cross River,Fatimah Inyang,Recruitment consultant,482625,21,93.32466513,Yes
94545,Aniekan,Itokwunyene,Male,1994-06-24,2020-03-20,C,SS3,Traditional,Ibibio,Cross River,Abdullahi Itokwunyene,Lighting technician broadcasting/film/video,319114,57,46.37785064,No
98797,Ubong,Ekanem,Male,2010-08-12,2019-09-16,B,SS3,Traditional,Ibibio,Akwa Ibom,Amina Ekanem,Site engineer,401080,71,58.98621187,Yes
94769,Uduak,Anya,Female,2011-06-11,2020-05-11,A,SS1,Traditional,Ibibio,Cross River,Fatimah Anya,Scientist forensic,216595,55,12.96823425,No
62378,Iniobong,Etim,Female,2008-02-09,2019-05-27,D,SS2,Christianity,Ibibio,Akwa Ibom,Grace Etim,Warehouse manager,119392,70,96.83347394,No
53463,Aniekan,Etefia,Male,2006-01-30,2017-08-22,C,SS1,Christianity,Ibibio,Cross River,Grace Etefia,Biomedical scientist,295224,65,88.85539178,No
66420,Paul,Itokwunyene,Male,1996-09-04,2018-02-16,D,SS2,Traditional,Ibibio,Cross River,Abdullahi Itokwunyene,Food technologist,309914,53,64.19995616,Yes
23886,Joseph,Edet,Male,1994-01-12,2017-06-21,D,SS1,Traditional,Ibibio,Cross River,Fatimah Edet,Geologist wellsite,336320,40,32.18030234,No
11382,Ekong,Etuk,Male,1987-02-10,2017-09-06,C,SS1,Traditional,Ibibio,Akwa Ibom,Umar Etuk,Geoscientist,350645,3,22.99415142,Yes
43913,Akpan,Itauma,Male,2006-04-11,2018-05-23,D,SS3,Traditional,Ibibio,Akwa Ibom,Umar Itauma,Homeopath,230861,15,95.92957941,Yes
39098,Okon,Itokwunyere,Male,2002-08-06,2019-05-05,D,SS1,Christianity,Ibibio,Cross River,Grace Itokwunyere,Therapist music,247122,99,79.27374831,Yes
76935,Akpan,Itokpe,Male,2001-07-29,2016-11-15,A,SS3,Christianity,Ibibio,Cross River,John Itokpe,Scientific laboratory technician,113577,76,33.20352633,No
77999,Emem,Itokop,Male,1987-09-03,2020-12-18,C,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokop,Estate agent,149817,16,90.578683,Yes
83137,Ubong,Itokwun,Female,1993-12-10,2020-12-30,C,SS1,Christianity,Ibibio,Cross River,John Itokwun,Intelligence analyst,164427,69,94.10814725,Yes
